filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
train_img_42.png,1950722,"{}",22,5,"{""name"":""rect"",""x"":960,""y"":686,""width"":45,""height"":86}","{}"
train_img_42.png,1950722,"{}",22,6,"{""name"":""rect"",""x"":868,""y"":270,""width"":47,""height"":81}","{}"
train_img_42.png,1950722,"{}",22,7,"{""name"":""rect"",""x"":938,""y"":311,""width"":49,""height"":83}","{}"
train_img_42.png,1950722,"{}",22,8,"{""name"":""rect"",""x"":1007,""y"":413,""width"":56,""height"":86}","{}"
train_img_42.png,1950722,"{}",22,9,"{""name"":""rect"",""x"":1007,""y"":189,""width"":43,""height"":84}","{}"
train_img_42.png,1950722,"{}",22,10,"{""name"":""rect"",""x"":1082,""y"":210,""width"":43,""height"":81}","{}"
train_img_42.png,1950722,"{}",22,11,"{""name"":""rect"",""x"":1359,""y"":538,""width"":90,""height"":41}","{}"
train_img_42.png,1950722,"{}",22,12,"{""name"":""rect"",""x"":1401,""y"":497,""width"":84,""height"":34}","{}"
train_img_42.png,1950722,"{}",22,13,"{""name"":""rect"",""x"":1494,""y"":495,""width"":84,""height"":36}","{}"
train_img_42.png,1950722,"{}",22,14,"{""name"":""rect"",""x"":1485,""y"":536,""width"":90,""height"":38}","{}"
train_img_42.png,1950722,"{}",22,15,"{""name"":""rect"",""x"":1416,""y"":587,""width"":84,""height"":45}","{}"
train_img_42.png,1950722,"{}",22,16,"{""name"":""rect"",""x"":1588,""y"":536,""width"":94,""height"":45}","{}"
train_img_42.png,1950722,"{}",22,17,"{""name"":""rect"",""x"":1703,""y"":534,""width"":90,""height"":36}","{}"
train_img_42.png,1950722,"{}",22,18,"{""name"":""rect"",""x"":1834,""y"":534,""width"":83,""height"":38}","{}"
train_img_42.png,1950722,"{}",22,19,"{""name"":""rect"",""x"":1063,""y"":1033,""width"":56,""height"":43}","{}"
train_img_42.png,1950722,"{}",22,20,"{""name"":""rect"",""x"":973,""y"":26,""width"":47,""height"":94}","{}"
train_img_42.png,1950722,"{}",22,21,"{""name"":""rect"",""x"":904,""y"":0,""width"":66,""height"":86}","{}"
train_img_43.png,2061448,"{}",17,0,"{""name"":""rect"",""x"":21,""y"":497,""width"":92,""height"":38}","{}"
train_img_43.png,2061448,"{}",17,1,"{""name"":""rect"",""x"":439,""y"":546,""width"":79,""height"":39}","{}"
train_img_43.png,2061448,"{}",17,2,"{""name"":""rect"",""x"":803,""y"":564,""width"":83,""height"":71}","{}"
train_img_43.png,2061448,"{}",17,3,"{""name"":""rect"",""x"":962,""y"":675,""width"":69,""height"":79}","{}"
train_img_43.png,2061448,"{}",17,4,"{""name"":""rect"",""x"":1089,""y"":666,""width"":41,""height"":75}","{}"
train_img_43.png,2061448,"{}",17,5,"{""name"":""rect"",""x"":1050,""y"":452,""width"":39,""height"":77}","{}"
train_img_43.png,2061448,"{}",17,6,"{""name"":""rect"",""x"":1416,""y"":557,""width"":92,""height"":34}","{}"
train_img_43.png,2061448,"{}",17,7,"{""name"":""rect"",""x"":1448,""y"":506,""width"":99,""height"":45}","{}"
train_img_43.png,2061448,"{}",17,8,"{""name"":""rect"",""x"":1556,""y"":501,""width"":83,""height"":47}","{}"
train_img_43.png,2061448,"{}",17,9,"{""name"":""rect"",""x"":1656,""y"":501,""width"":83,""height"":38}","{}"
train_img_43.png,2061448,"{}",17,10,"{""name"":""rect"",""x"":1826,""y"":443,""width"":90,""height"":43}","{}"
train_img_43.png,2061448,"{}",17,11,"{""name"":""rect"",""x"":1753,""y"":491,""width"":94,""height"":38}","{}"
train_img_43.png,2061448,"{}",17,12,"{""name"":""rect"",""x"":893,""y"":19,""width"":38,""height"":84}","{}"
train_img_43.png,2061448,"{}",17,13,"{""name"":""rect"",""x"":949,""y"":17,""width"":47,""height"":94}","{}"
train_img_43.png,2061448,"{}",17,14,"{""name"":""rect"",""x"":1005,""y"":32,""width"":45,""height"":86}","{}"
train_img_43.png,2061448,"{}",17,15,"{""name"":""rect"",""x"":1074,""y"":204,""width"":66,""height"":210}","{}"
train_img_43.png,2061448,"{}",17,16,"{""name"":""rect"",""x"":1157,""y"":1039,""width"":47,""height"":39}","{}"
train_img_44.png,2562216,"{}",30,0,"{""name"":""rect"",""x"":690,""y"":300,""width"":34,""height"":88}","{}"
train_img_44.png,2562216,"{}",30,1,"{""name"":""rect"",""x"":681,""y"":210,""width"":38,""height"":75}","{}"
train_img_44.png,2562216,"{}",30,2,"{""name"":""rect"",""x"":714,""y"":98,""width"":47,""height"":84}","{}"
train_img_44.png,2562216,"{}",30,3,"{""name"":""rect"",""x"":773,""y"":120,""width"":34,""height"":66}","{}"
train_img_44.png,2562216,"{}",30,4,"{""name"":""rect"",""x"":720,""y"":4,""width"":36,""height"":73}","{}"
train_img_44.png,2562216,"{}",30,5,"{""name"":""rect"",""x"":763,""y"":28,""width"":38,""height"":71}","{}"
train_img_44.png,2562216,"{}",30,6,"{""name"":""rect"",""x"":926,""y"":249,""width"":56,""height"":73}","{}"
train_img_44.png,2562216,"{}",30,7,"{""name"":""rect"",""x"":1073,""y"":431,""width"":203,""height"":54}","{}"
train_img_44.png,2562216,"{}",30,8,"{""name"":""rect"",""x"":1341,""y"":499,""width"":81,""height"":43}","{}"
train_img_44.png,2562216,"{}",30,9,"{""name"":""rect"",""x"":1613,""y"":471,""width"":79,""height"":34}","{}"
train_img_44.png,2562216,"{}",30,10,"{""name"":""rect"",""x"":1793,""y"":482,""width"":83,""height"":36}","{}"
train_img_44.png,2562216,"{}",30,11,"{""name"":""rect"",""x"":1802,""y"":336,""width"":116,""height"":47}","{}"
train_img_44.png,2562216,"{}",30,12,"{""name"":""rect"",""x"":1626,""y"":707,""width"":88,""height"":56}","{}"
train_img_44.png,2562216,"{}",30,13,"{""name"":""rect"",""x"":1768,""y"":525,""width"":75,""height"":43}","{}"
train_img_44.png,2562216,"{}",30,14,"{""name"":""rect"",""x"":1884,""y"":534,""width"":34,""height"":38}","{}"
train_img_44.png,2562216,"{}",30,15,"{""name"":""rect"",""x"":660,""y"":557,""width"":73,""height"":43}","{}"
train_img_44.png,2562216,"{}",30,16,"{""name"":""rect"",""x"":849,""y"":527,""width"":66,""height"":38}","{}"
train_img_44.png,2562216,"{}",30,17,"{""name"":""rect"",""x"":909,""y"":576,""width"":75,""height"":54}","{}"
train_img_44.png,2562216,"{}",30,18,"{""name"":""rect"",""x"":1020,""y"":555,""width"":81,""height"":43}","{}"
train_img_44.png,2562216,"{}",30,19,"{""name"":""rect"",""x"":1134,""y"":499,""width"":77,""height"":39}","{}"
train_img_44.png,2562216,"{}",30,20,"{""name"":""rect"",""x"":930,""y"":855,""width"":49,""height"":71}","{}"
train_img_44.png,2562216,"{}",30,21,"{""name"":""rect"",""x"":765,""y"":898,""width"":56,""height"":66}","{}"
train_img_44.png,2562216,"{}",30,22,"{""name"":""rect"",""x"":894,""y"":973,""width"":45,""height"":75}","{}"
train_img_44.png,2562216,"{}",30,23,"{""name"":""rect"",""x"":287,""y"":716,""width"":83,""height"":58}","{}"
train_img_44.png,2562216,"{}",30,24,"{""name"":""rect"",""x"":2,""y"":759,""width"":36,""height"":49}","{}"
train_img_44.png,2562216,"{}",30,25,"{""name"":""rect"",""x"":2,""y"":630,""width"":45,""height"":51}","{}"
train_img_44.png,2562216,"{}",30,26,"{""name"":""rect"",""x"":135,""y"":863,""width"":90,""height"":58}","{}"
train_img_44.png,2562216,"{}",30,27,"{""name"":""rect"",""x"":1170,""y"":624,""width"":71,""height"":34}","{}"
train_img_44.png,2562216,"{}",30,28,"{""name"":""rect"",""x"":986,""y"":966,""width"":45,""height"":111}","{}"
train_img_44.png,2562216,"{}",30,29,"{""name"":""rect"",""x"":939,""y"":975,""width"":41,""height"":79}","{}"
train_img_45.png,2896529,"{}",12,0,"{""name"":""rect"",""x"":304,""y"":493,""width"":68,""height"":26}","{}"
train_img_45.png,2896529,"{}",12,1,"{""name"":""rect"",""x"":377,""y"":523,""width"":51,""height"":24}","{}"
train_img_45.png,2896529,"{}",12,2,"{""name"":""rect"",""x"":758,""y"":476,""width"":62,""height"":34}","{}"
train_img_45.png,2896529,"{}",12,3,"{""name"":""rect"",""x"":979,""y"":454,""width"":49,""height"":34}","{}"
train_img_45.png,2896529,"{}",12,4,"{""name"":""rect"",""x"":1041,""y"":306,""width"":96,""height"":39}","{}"
train_img_45.png,2896529,"{}",12,5,"{""name"":""rect"",""x"":1343,""y"":439,""width"":69,""height"":32}","{}"
train_img_45.png,2896529,"{}",12,6,"{""name"":""rect"",""x"":1427,""y"":439,""width"":60,""height"":30}","{}"
train_img_45.png,2896529,"{}",12,7,"{""name"":""rect"",""x"":1494,""y"":431,""width"":58,""height"":30}","{}"
train_img_45.png,2896529,"{}",12,8,"{""name"":""rect"",""x"":1577,""y"":435,""width"":62,""height"":32}","{}"
train_img_45.png,2896529,"{}",12,9,"{""name"":""rect"",""x"":1661,""y"":429,""width"":71,""height"":30}","{}"
train_img_45.png,2896529,"{}",12,10,"{""name"":""rect"",""x"":849,""y"":675,""width"":45,""height"":62}","{}"
train_img_45.png,2896529,"{}",12,11,"{""name"":""rect"",""x"":878,""y"":891,""width"":36,""height"":77}","{}"
train_img_46.png,2099679,"{}",25,0,"{""name"":""rect"",""x"":480,""y"":623,""width"":86,""height"":39}","{}"
train_img_46.png,2099679,"{}",25,1,"{""name"":""rect"",""x"":491,""y"":669,""width"":84,""height"":45}","{}"
train_img_46.png,2099679,"{}",25,2,"{""name"":""rect"",""x"":388,""y"":726,""width"":84,""height"":38}","{}"
train_img_46.png,2099679,"{}",25,3,"{""name"":""rect"",""x"":883,""y"":557,""width"":39,""height"":88}","{}"
train_img_46.png,2099679,"{}",25,4,"{""name"":""rect"",""x"":838,""y"":283,""width"":64,""height"":79}","{}"
train_img_46.png,2099679,"{}",25,5,"{""name"":""rect"",""x"":947,""y"":218,""width"":47,""height"":101}","{}"
train_img_46.png,2099679,"{}",25,6,"{""name"":""rect"",""x"":966,""y"":36,""width"":43,""height"":94}","{}"
train_img_46.png,2099679,"{}",25,7,"{""name"":""rect"",""x"":913,""y"":4,""width"":51,""height"":94}","{}"
train_img_46.png,2099679,"{}",25,8,"{""name"":""rect"",""x"":938,""y"":429,""width"":47,""height"":79}","{}"
train_img_46.png,2099679,"{}",25,9,"{""name"":""rect"",""x"":958,""y"":638,""width"":45,""height"":98}","{}"
train_img_46.png,2099679,"{}",25,10,"{""name"":""rect"",""x"":956,""y"":849,""width"":51,""height"":86}","{}"
train_img_46.png,2099679,"{}",25,11,"{""name"":""rect"",""x"":1076,""y"":774,""width"":56,""height"":83}","{}"
train_img_46.png,2099679,"{}",25,12,"{""name"":""rect"",""x"":1063,""y"":1029,""width"":49,""height"":49}","{}"
train_img_46.png,2099679,"{}",25,13,"{""name"":""rect"",""x"":1395,""y"":488,""width"":94,""height"":41}","{}"
train_img_46.png,2099679,"{}",25,14,"{""name"":""rect"",""x"":1058,""y"":399,""width"":49,""height"":88}","{}"
train_img_46.png,2099679,"{}",25,15,"{""name"":""rect"",""x"":1399,""y"":544,""width"":98,""height"":32}","{}"
train_img_46.png,2099679,"{}",25,16,"{""name"":""rect"",""x"":1512,""y"":529,""width"":94,""height"":39}","{}"
train_img_46.png,2099679,"{}",25,17,"{""name"":""rect"",""x"":1527,""y"":485,""width"":81,""height"":38}","{}"
train_img_46.png,2099679,"{}",25,18,"{""name"":""rect"",""x"":1631,""y"":482,""width"":98,""height"":43}","{}"
train_img_46.png,2099679,"{}",25,19,"{""name"":""rect"",""x"":1618,""y"":531,""width"":90,""height"":39}","{}"
train_img_46.png,2099679,"{}",25,20,"{""name"":""rect"",""x"":1725,""y"":531,""width"":79,""height"":39}","{}"
train_img_46.png,2099679,"{}",25,21,"{""name"":""rect"",""x"":1783,""y"":486,""width"":96,""height"":39}","{}"
train_img_46.png,2099679,"{}",25,22,"{""name"":""rect"",""x"":1815,""y"":531,""width"":92,""height"":41}","{}"
train_img_46.png,2099679,"{}",25,23,"{""name"":""rect"",""x"":1853,""y"":579,""width"":66,""height"":38}","{}"
train_img_46.png,2099679,"{}",25,24,"{""name"":""rect"",""x"":1474,""y"":583,""width"":214,""height"":45}","{}"
train_img_47.png,2421036,"{}",34,0,"{""name"":""rect"",""x"":255,""y"":734,""width"":92,""height"":43}","{}"
train_img_47.png,2421036,"{}",34,1,"{""name"":""rect"",""x"":244,""y"":578,""width"":79,""height"":51}","{}"
train_img_47.png,2421036,"{}",34,2,"{""name"":""rect"",""x"":62,""y"":805,""width"":69,""height"":43}","{}"
train_img_47.png,2421036,"{}",34,3,"{""name"":""rect"",""x"":480,""y"":683,""width"":83,""height"":43}","{}"
train_img_47.png,2421036,"{}",34,4,"{""name"":""rect"",""x"":538,""y"":735,""width"":77,""height"":41}","{}"
train_img_47.png,2421036,"{}",34,5,"{""name"":""rect"",""x"":651,""y"":651,""width"":88,""height"":51}","{}"
train_img_47.png,2421036,"{}",34,6,"{""name"":""rect"",""x"":960,""y"":623,""width"":83,""height"":36}","{}"
train_img_47.png,2421036,"{}",34,7,"{""name"":""rect"",""x"":821,""y"":645,""width"":75,""height"":38}","{}"
train_img_47.png,2421036,"{}",34,8,"{""name"":""rect"",""x"":737,""y"":838,""width"":60,""height"":81}","{}"
train_img_47.png,2421036,"{}",34,9,"{""name"":""rect"",""x"":908,""y"":917,""width"":43,""height"":77}","{}"
train_img_47.png,2421036,"{}",34,10,"{""name"":""rect"",""x"":958,""y"":924,""width"":41,""height"":83}","{}"
train_img_47.png,2421036,"{}",34,11,"{""name"":""rect"",""x"":919,""y"":1013,""width"":38,""height"":66}","{}"
train_img_47.png,2421036,"{}",34,12,"{""name"":""rect"",""x"":743,""y"":2,""width"":32,""height"":64}","{}"
train_img_47.png,2421036,"{}",34,13,"{""name"":""rect"",""x"":788,""y"":2,""width"":32,""height"":71}","{}"
train_img_47.png,2421036,"{}",34,14,"{""name"":""rect"",""x"":743,""y"":83,""width"":36,""height"":73}","{}"
train_img_47.png,2421036,"{}",34,15,"{""name"":""rect"",""x"":784,""y"":96,""width"":41,""height"":79}","{}"
train_img_47.png,2421036,"{}",34,16,"{""name"":""rect"",""x"":1093,""y"":611,""width"":81,""height"":36}","{}"
train_img_47.png,2421036,"{}",34,17,"{""name"":""rect"",""x"":1275,""y"":624,""width"":77,""height"":38}","{}"
train_img_47.png,2421036,"{}",34,18,"{""name"":""rect"",""x"":1309,""y"":548,""width"":79,""height"":51}","{}"
train_img_47.png,2421036,"{}",34,19,"{""name"":""rect"",""x"":1403,""y"":564,""width"":113,""height"":54}","{}"
train_img_47.png,2421036,"{}",34,20,"{""name"":""rect"",""x"":1577,""y"":639,""width"":73,""height"":34}","{}"
train_img_47.png,2421036,"{}",34,21,"{""name"":""rect"",""x"":1513,""y"":688,""width"":212,""height"":98}","{}"
train_img_47.png,2421036,"{}",34,22,"{""name"":""rect"",""x"":1296,""y"":454,""width"":75,""height"":39}","{}"
train_img_47.png,2421036,"{}",34,23,"{""name"":""rect"",""x"":1318,""y"":501,""width"":71,""height"":41}","{}"
train_img_47.png,2421036,"{}",34,24,"{""name"":""rect"",""x"":1410,""y"":461,""width"":116,""height"":43}","{}"
train_img_47.png,2421036,"{}",34,25,"{""name"":""rect"",""x"":1406,""y"":512,""width"":83,""height"":38}","{}"
train_img_47.png,2421036,"{}",34,26,"{""name"":""rect"",""x"":1519,""y"":527,""width"":71,""height"":36}","{}"
train_img_47.png,2421036,"{}",34,27,"{""name"":""rect"",""x"":1538,""y"":476,""width"":79,""height"":39}","{}"
train_img_47.png,2421036,"{}",34,28,"{""name"":""rect"",""x"":1641,""y"":478,""width"":84,""height"":39}","{}"
train_img_47.png,2421036,"{}",34,29,"{""name"":""rect"",""x"":1607,""y"":536,""width"":83,""height"":39}","{}"
train_img_47.png,2421036,"{}",34,30,"{""name"":""rect"",""x"":1740,""y"":542,""width"":75,""height"":47}","{}"
train_img_47.png,2421036,"{}",34,31,"{""name"":""rect"",""x"":1796,""y"":499,""width"":116,""height"":51}","{}"
train_img_47.png,2421036,"{}",34,32,"{""name"":""rect"",""x"":1791,""y"":368,""width"":118,""height"":51}","{}"
train_img_47.png,2421036,"{}",34,33,"{""name"":""rect"",""x"":1832,""y"":561,""width"":71,""height"":39}","{}"
train_img_48.png,2083152,"{}",23,0,"{""name"":""rect"",""x"":30,""y"":668,""width"":274,""height"":120}","{}"
train_img_48.png,2083152,"{}",23,1,"{""name"":""rect"",""x"":144,""y"":493,""width"":131,""height"":73}","{}"
train_img_48.png,2083152,"{}",23,2,"{""name"":""rect"",""x"":611,""y"":443,""width"":210,""height"":92}","{}"
train_img_48.png,2083152,"{}",23,3,"{""name"":""rect"",""x"":463,""y"":613,""width"":83,""height"":47}","{}"
train_img_48.png,2083152,"{}",23,4,"{""name"":""rect"",""x"":347,""y"":645,""width"":69,""height"":53}","{}"
train_img_48.png,2083152,"{}",23,5,"{""name"":""rect"",""x"":349,""y"":713,""width"":60,""height"":45}","{}"
train_img_48.png,2083152,"{}",23,6,"{""name"":""rect"",""x"":454,""y"":677,""width"":90,""height"":53}","{}"
train_img_48.png,2083152,"{}",23,7,"{""name"":""rect"",""x"":872,""y"":544,""width"":77,""height"":66}","{}"
train_img_48.png,2083152,"{}",23,8,"{""name"":""rect"",""x"":949,""y"":673,""width"":49,""height"":69}","{}"
train_img_48.png,2083152,"{}",23,9,"{""name"":""rect"",""x"":1003,""y"":827,""width"":68,""height"":221}","{}"
train_img_48.png,2083152,"{}",23,10,"{""name"":""rect"",""x"":1093,""y"":735,""width"":64,""height"":212}","{}"
train_img_48.png,2083152,"{}",23,11,"{""name"":""rect"",""x"":812,""y"":4,""width"":34,""height"":79}","{}"
train_img_48.png,2083152,"{}",23,12,"{""name"":""rect"",""x"":859,""y"":0,""width"":51,""height"":49}","{}"
train_img_48.png,2083152,"{}",23,13,"{""name"":""rect"",""x"":919,""y"":0,""width"":45,""height"":77}","{}"
train_img_48.png,2083152,"{}",23,14,"{""name"":""rect"",""x"":1453,""y"":411,""width"":88,""height"":45}","{}"
train_img_48.png,2083152,"{}",23,15,"{""name"":""rect"",""x"":1481,""y"":497,""width"":84,""height"":47}","{}"
train_img_48.png,2083152,"{}",23,16,"{""name"":""rect"",""x"":1508,""y"":454,""width"":86,""height"":41}","{}"
train_img_48.png,2083152,"{}",23,17,"{""name"":""rect"",""x"":1628,""y"":458,""width"":84,""height"":41}","{}"
train_img_48.png,2083152,"{}",23,18,"{""name"":""rect"",""x"":1650,""y"":407,""width"":77,""height"":45}","{}"
train_img_48.png,2083152,"{}",23,19,"{""name"":""rect"",""x"":1740,""y"":473,""width"":84,""height"":41}","{}"
train_img_48.png,2083152,"{}",23,20,"{""name"":""rect"",""x"":1823,""y"":534,""width"":86,""height"":41}","{}"
train_img_48.png,2083152,"{}",23,21,"{""name"":""rect"",""x"":1871,""y"":488,""width"":47,""height"":38}","{}"
train_img_48.png,2083152,"{}",23,22,"{""name"":""rect"",""x"":1896,""y"":439,""width"":23,""height"":36}","{}"
train_img_49.png,2108191,"{}",25,0,"{""name"":""rect"",""x"":156,""y"":523,""width"":92,""height"":32}","{}"
train_img_49.png,2108191,"{}",25,1,"{""name"":""rect"",""x"":81,""y"":604,""width"":92,""height"":43}","{}"
train_img_49.png,2108191,"{}",25,2,"{""name"":""rect"",""x"":225,""y"":668,""width"":146,""height"":51}","{}"
train_img_49.png,2108191,"{}",25,3,"{""name"":""rect"",""x"":0,""y"":711,""width"":68,""height"":41}","{}"
train_img_49.png,2108191,"{}",25,4,"{""name"":""rect"",""x"":656,""y"":632,""width"":75,""height"":32}","{}"
train_img_49.png,2108191,"{}",25,5,"{""name"":""rect"",""x"":608,""y"":533,""width"":94,""height"":41}","{}"
train_img_49.png,2108191,"{}",25,6,"{""name"":""rect"",""x"":735,""y"":450,""width"":206,""height"":64}","{}"
train_img_49.png,2108191,"{}",25,7,"{""name"":""rect"",""x"":848,""y"":253,""width"":66,""height"":109}","{}"
train_img_49.png,2108191,"{}",25,8,"{""name"":""rect"",""x"":977,""y"":66,""width"":45,""height"":75}","{}"
train_img_49.png,2108191,"{}",25,9,"{""name"":""rect"",""x"":990,""y"":0,""width"":32,""height"":36}","{}"
train_img_49.png,2108191,"{}",25,10,"{""name"":""rect"",""x"":1151,""y"":448,""width"":94,""height"":69}","{}"
train_img_49.png,2108191,"{}",25,11,"{""name"":""rect"",""x"":1076,""y"":551,""width"":75,""height"":38}","{}"
train_img_49.png,2108191,"{}",25,12,"{""name"":""rect"",""x"":857,""y"":639,""width"":83,""height"":38}","{}"
train_img_49.png,2108191,"{}",25,13,"{""name"":""rect"",""x"":1016,""y"":684,""width"":81,""height"":39}","{}"
train_img_49.png,2108191,"{}",25,14,"{""name"":""rect"",""x"":1176,""y"":675,""width"":81,""height"":41}","{}"
train_img_49.png,2108191,"{}",25,15,"{""name"":""rect"",""x"":1294,""y"":643,""width"":81,""height"":41}","{}"
train_img_49.png,2108191,"{}",25,16,"{""name"":""rect"",""x"":1406,""y"":594,""width"":68,""height"":38}","{}"
train_img_49.png,2108191,"{}",25,17,"{""name"":""rect"",""x"":1414,""y"":553,""width"":81,""height"":32}","{}"
train_img_49.png,2108191,"{}",25,18,"{""name"":""rect"",""x"":1511,""y"":593,""width"":101,""height"":45}","{}"
train_img_49.png,2108191,"{}",25,19,"{""name"":""rect"",""x"":1545,""y"":641,""width"":90,""height"":43}","{}"
train_img_49.png,2108191,"{}",25,20,"{""name"":""rect"",""x"":1513,""y"":698,""width"":227,""height"":51}","{}"
train_img_49.png,2108191,"{}",25,21,"{""name"":""rect"",""x"":1740,""y"":546,""width"":92,""height"":39}","{}"
train_img_49.png,2108191,"{}",25,22,"{""name"":""rect"",""x"":1851,""y"":645,""width"":68,""height"":38}","{}"
train_img_49.png,2108191,"{}",25,23,"{""name"":""rect"",""x"":1183,""y"":789,""width"":62,""height"":105}","{}"
train_img_49.png,2108191,"{}",25,24,"{""name"":""rect"",""x"":1056,""y"":1037,""width"":51,""height"":41}","{}"
train_img_50.png,2910554,"{}",16,0,"{""name"":""rect"",""x"":383,""y"":518,""width"":71,""height"":28}","{}"
train_img_50.png,2910554,"{}",16,1,"{""name"":""rect"",""x"":388,""y"":549,""width"":71,""height"":30}","{}"
train_img_50.png,2910554,"{}",16,2,"{""name"":""rect"",""x"":596,""y"":508,""width"":64,""height"":30}","{}"
train_img_50.png,2910554,"{}",16,3,"{""name"":""rect"",""x"":624,""y"":549,""width"":71,""height"":26}","{}"
train_img_50.png,2910554,"{}",16,4,"{""name"":""rect"",""x"":819,""y"":681,""width"":39,""height"":62}","{}"
train_img_50.png,2910554,"{}",16,5,"{""name"":""rect"",""x"":838,""y"":1018,""width"":43,""height"":60}","{}"
train_img_50.png,2910554,"{}",16,6,"{""name"":""rect"",""x"":911,""y"":752,""width"":39,""height"":68}","{}"
train_img_50.png,2910554,"{}",16,7,"{""name"":""rect"",""x"":915,""y"":848,""width"":41,""height"":66}","{}"
train_img_50.png,2910554,"{}",16,8,"{""name"":""rect"",""x"":924,""y"":999,""width"":47,""height"":69}","{}"
train_img_50.png,2910554,"{}",16,9,"{""name"":""rect"",""x"":1014,""y"":533,""width"":62,""height"":47}","{}"
train_img_50.png,2910554,"{}",16,10,"{""name"":""rect"",""x"":1097,""y"":495,""width"":66,""height"":34}","{}"
train_img_50.png,2910554,"{}",16,11,"{""name"":""rect"",""x"":1266,""y"":491,""width"":66,""height"":24}","{}"
train_img_50.png,2910554,"{}",16,12,"{""name"":""rect"",""x"":1431,""y"":444,""width"":66,""height"":26}","{}"
train_img_50.png,2910554,"{}",16,13,"{""name"":""rect"",""x"":1457,""y"":489,""width"":64,""height"":23}","{}"
train_img_50.png,2910554,"{}",16,14,"{""name"":""rect"",""x"":1553,""y"":443,""width"":66,""height"":32}","{}"
train_img_50.png,2910554,"{}",16,15,"{""name"":""rect"",""x"":1682,""y"":443,""width"":56,""height"":24}","{}"
train_img_51.png,2543371,"{}",26,0,"{""name"":""rect"",""x"":114,""y"":564,""width"":107,""height"":62}","{}"
train_img_51.png,2543371,"{}",26,1,"{""name"":""rect"",""x"":9,""y"":660,""width"":84,""height"":47}","{}"
train_img_51.png,2543371,"{}",26,2,"{""name"":""rect"",""x"":221,""y"":713,""width"":73,""height"":49}","{}"
train_img_51.png,2543371,"{}",26,3,"{""name"":""rect"",""x"":332,""y"":684,""width"":81,""height"":47}","{}"
train_img_51.png,2543371,"{}",26,4,"{""name"":""rect"",""x"":413,""y"":654,""width"":86,""height"":49}","{}"
train_img_51.png,2543371,"{}",26,5,"{""name"":""rect"",""x"":383,""y"":726,""width"":88,""height"":54}","{}"
train_img_51.png,2543371,"{}",26,6,"{""name"":""rect"",""x"":634,""y"":407,""width"":73,""height"":62}","{}"
train_img_51.png,2543371,"{}",26,7,"{""name"":""rect"",""x"":759,""y"":461,""width"":38,""height"":84}","{}"
train_img_51.png,2543371,"{}",26,8,"{""name"":""rect"",""x"":803,""y"":422,""width"":34,""height"":71}","{}"
train_img_51.png,2543371,"{}",26,9,"{""name"":""rect"",""x"":750,""y"":197,""width"":34,""height"":75}","{}"
train_img_51.png,2543371,"{}",26,10,"{""name"":""rect"",""x"":793,""y"":152,""width"":38,""height"":81}","{}"
train_img_51.png,2543371,"{}",26,11,"{""name"":""rect"",""x"":739,""y"":43,""width"":36,""height"":64}","{}"
train_img_51.png,2543371,"{}",26,12,"{""name"":""rect"",""x"":784,""y"":0,""width"":43,""height"":54}","{}"
train_img_51.png,2543371,"{}",26,13,"{""name"":""rect"",""x"":1035,""y"":388,""width"":68,""height"":66}","{}"
train_img_51.png,2543371,"{}",26,14,"{""name"":""rect"",""x"":938,""y"":594,""width"":49,""height"":79}","{}"
train_img_51.png,2543371,"{}",26,15,"{""name"":""rect"",""x"":904,""y"":774,""width"":43,""height"":77}","{}"
train_img_51.png,2543371,"{}",26,16,"{""name"":""rect"",""x"":964,""y"":857,""width"":41,""height"":92}","{}"
train_img_51.png,2543371,"{}",26,17,"{""name"":""rect"",""x"":920,""y"":939,""width"":36,""height"":81}","{}"
train_img_51.png,2543371,"{}",26,18,"{""name"":""rect"",""x"":876,""y"":988,""width"":43,""height"":86}","{}"
train_img_51.png,2543371,"{}",26,19,"{""name"":""rect"",""x"":1168,""y"":437,""width"":77,""height"":45}","{}"
train_img_51.png,2543371,"{}",26,20,"{""name"":""rect"",""x"":1313,""y"":516,""width"":81,""height"":36}","{}"
train_img_51.png,2543371,"{}",26,21,"{""name"":""rect"",""x"":1307,""y"":561,""width"":71,""height"":39}","{}"
train_img_51.png,2543371,"{}",26,22,"{""name"":""rect"",""x"":1613,""y"":538,""width"":75,""height"":43}","{}"
train_img_51.png,2543371,"{}",26,23,"{""name"":""rect"",""x"":1633,""y"":491,""width"":77,""height"":34}","{}"
train_img_51.png,2543371,"{}",26,24,"{""name"":""rect"",""x"":1716,""y"":593,""width"":77,""height"":32}","{}"
train_img_51.png,2543371,"{}",26,25,"{""name"":""rect"",""x"":1800,""y"":354,""width"":113,""height"":58}","{}"
train_img_52.png,2037596,"{}",12,0,"{""name"":""rect"",""x"":152,""y"":698,""width"":98,""height"":43}","{}"
train_img_52.png,2037596,"{}",12,1,"{""name"":""rect"",""x"":366,""y"":645,""width"":88,""height"":32}","{}"
train_img_52.png,2037596,"{}",12,2,"{""name"":""rect"",""x"":478,""y"":698,""width"":88,""height"":34}","{}"
train_img_52.png,2037596,"{}",12,3,"{""name"":""rect"",""x"":503,""y"":638,""width"":90,""height"":39}","{}"
train_img_52.png,2037596,"{}",12,4,"{""name"":""rect"",""x"":761,""y"":544,""width"":84,""height"":36}","{}"
